Person_ID,Age,Gender,Height_cm,Weight_kg,BMI,Activity_Level,Daily_Calorie_Requirement,Daily_Calorie_Consumed,Protein_Intake_g,Carbohydrate_Intake_g,Fat_Intake_g,Water_Intake_Liters,Diet_Type,Health_Status
P5455,76.0,Female,158.2,72.4,28.9,Sedentary,1534,1802.0,94.0,68.5,128.0,1.9,Keto,Overweight
P5456,71.0,Male,186.3,86.7,25.0,Lightly Active,2394,2637.0,54.3,349.2,113.7,2.2,Mediterranean,Overweight
P5457,39.0,Male,170.1,91.7,31.7,Sedentary,2294,2927.0,142.7,398.7,84.6,2.2,Vegetarian,Obese
P5458,29.0,Male,175.4,93.5,30.4,Sedentary,2422,2694.0,162.2,373.3,61.4,2.3,Vegan,Obese
P5459,72.0,Other,167.3,94.8,33.9,Sedentary,2294,2789.0,130.6,414.1,67.8,2.0,Vegan,Obese
P5460,23.0,Female,157.5,56.9,22.9,Lightly Active,1873,2036.0,176.2,206.1,56.3,2.4,High Protein,Healthy
P5461,70.0,Female,154.9,61.9,25.8,Lightly Active,1646,1795.0,155.2,176.0,52.3,2.2,High Protein,Overweight
P5462,33.0,Male,178.5,84.4,26.5,Lightly Active,2596,2745.0,97.8,389.7,88.3,2.3,Vegetarian,Overweight
P5463,43.0,,166.9,73.5,26.4,Lightly Active,2241,,114.4,340.1,81.2,2.6,Vegetarian,Overweight
P5464,22.0,Male,184.8,74.0,21.7,Lightly Active,2532,2458.0,188.7,283.2,63.4,2.3,High Protein,Healthy
P5465,,Male,169.2,85.2,29.8,Moderately Active,2936,3250.0,163.3,422.5,100.8,3.0,Vegetarian,Overweight
P5466,63.0,Female,164.9,76.3,28.1,,1913,,202.0,179.3,72.2,2.4,High Protein,Overweight
P5467,57.0,Female,162.2,79.7,30.3,Moderately Active,2232,2802.0,52.9,379.9,119.0,3.0,Mediterranean,Obese
P5468,31.0,Female,164.3,63.7,23.6,Lightly Active,1941,1916.0,141.1,-2.4,151.3,2.3,,Healthy
P5469,61.0,Female,157.7,71.8,28.9,Very Active,2305,2595.0,82.8,373.2,85.7,3.7,Balanced,Overweight
P5470,80.0,Male,180.3,85.5,26.3,Sedentary,1974,2366.0,97.8,360.9,59.0,2.4,Vegan,Overweight
P5471,,Female,161.1,67.2,25.9,Sedentary,1575,1879.0,100.7,235.0,59.6,1.6,Vegetarian,Overweight
P5472,47.0,Male,178.1,73.3,23.1,Moderately Active,2570,2676.0,91.1,361.6,96.1,2.8,Balanced,Healthy
P5473,,,183.8,73.1,21.6,Athlete,2960,2759.0,266.2,219.2,90.8,4.3,High Protein,Healthy
P5474,69.0,Female,159.7,74.2,29.1,Sedentary,1596,1761.0,52.4,235.6,67.6,1.8,Balanced,Overweight
P5475,43.0,,172.4,72.9,24.5,Sedentary,1978,2129.0,202.2,221.9,48.0,2.1,High Protein,Healthy
P5476,70.0,Male,172.6,64.8,21.8,Athlete,2636,2595.0,233.2,262.0,68.2,4.5,,Healthy
P5477,62.0,Male,181.0,81.9,25.0,Sedentary,2043,2437.0,124.3,337.2,65.7,1.6,Vegan,Overweight
P5478,46.0,Female,160.6,81.0,31.4,Sedentary,1794,2192.0,91.1,278.6,79.2,1.6,Mediterranean,Obese
P5479,36.0,Female,175.9,40.0,12.9,Very Active,2081,1815.0,48.6,292.2,50.2,3.7,Vegan,Underweight
P5480,64.0,Male,180.6,79.4,24.3,Very Active,2856,2590.0,103.8,335.1,92.7,3.4,Vegetarian,Healthy
P5481,25.0,Female,169.7,72.1,25.0,Lightly Active,2106,,89.7,322.8,77.6,2.5,Balanced,Overweight
P5482,40.0,Male,177.2,62.9,20.0,Athlete,2953,3071.0,117.3,447.9,90.0,4.1,Vegetarian,Healthy
P5483,70.0,Male,176.5,80.5,25.8,Moderately Active,2506,2955.0,90.7,405.6,107.7,2.9,Vegetarian,Overweight
P5484,59.0,Female,154.1,55.7,23.5,Sedentary,1421,1452.0,66.6,187.3,48.5,2.2,Mediterranean,Healthy
P5485,52.0,Female,162.8,56.6,21.4,Very Active,2157,2016.0,38.7,291.7,77.2,3.5,Vegetarian,Healthy
P5486,48.0,Other,174.4,69.5,22.9,Moderately Active,2762,2975.0,68.4,424.3,111.6,2.9,Vegetarian,Healthy
P5487,70.0,Male,175.5,71.4,23.2,Moderately Active,2309,2343.0,104.8,314.0,74.2,2.5,Vegetarian,Healthy
P5488,52.0,Female,161.5,54.6,20.9,Athlete,2333,2150.0,178.5,212.0,65.3,4.4,High Protein,Healthy
P5489,49.0,Female,168.1,66.0,23.4,Lightly Active,1879,1865.0,31.4,277.0,70.2,2.4,Balanced,Healthy
P5490,75.0,Female,164.0,90.1,33.5,Lightly Active,2013,2566.0,202.1,270.9,74.9,2.3,High Protein,Obese
P5491,22.0,Male,177.8,87.8,27.8,Lightly Active,2740,3062.0,305.9,283.9,78.1,2.6,High Protein,Overweight
P5492,33.0,Female,162.6,75.9,28.7,Lightly Active,2077,2452.0,222.8,212.0,79.2,2.3,,Overweight
P5493,34.0,Female,171.1,73.8,25.2,Moderately Active,2345,2611.0,87.7,417.7,65.5,3.0,Vegan,Overweight
P5494,49.0,Male,174.8,74.6,24.4,Moderately Active,2555,2597.0,200.9,276.6,76.4,3.1,,Healthy
P5495,55.0,Male,170.0,85.0,29.4,Very Active,2985,3228.0,202.4,5.8,266.1,3.6,Keto,Overweight
P5496,75.0,Male,174.7,93.8,30.7,Moderately Active,2724,3345.0,98.5,456.4,125.0,2.8,Vegetarian,Obese
P5497,49.0,Female,160.8,74.8,28.9,Moderately Active,2209,2393.0,83.4,324.5,84.6,2.7,Balanced,Overweight
P5498,69.0,Female,151.0,69.5,30.5,Sedentary,1511,1747.0,75.7,213.5,65.6,2.1,Mediterranean,Obese
P5499,37.0,Female,151.9,71.2,30.9,Lightly Active,1947,2277.0,126.6,295.3,65.5,2.3,Vegetarian,Obese
P5500,65.0,Female,167.9,92.0,32.6,Sedentary,1844,2048.0,73.4,301.3,61.0,2.5,Vegetarian,Obese
P5501,73.0,Female,157.6,76.1,30.6,Sedentary,1588,1811.0,84.0,206.6,72.1,1.7,Mediterranean,Obese
P5502,19.0,,165.0,76.9,28.2,Moderately Active,2794,3111.0,275.8,302.3,88.8,2.9,High Protein,Overweight
P5503,37.0,Male,188.5,80.2,22.6,Moderately Active,2879,2666.0,126.0,331.1,93.1,2.9,Mediterranean,Healthy
P5504,64.0,Female,158.1,56.8,22.7,Moderately Active,1838,1703.0,103.6,213.8,48.2,2.8,Balanced,Healthy
P5505,35.0,Male,174.0,104.3,34.4,Very Active,3660,,125.8,729.7,165.4,3.6,Vegetarian,Obese
P5506,18.0,Male,168.2,96.0,33.9,Sedentary,2495,3010.0,127.1,368.7,114.1,2.3,Mediterranean,Obese
P5507,75.0,Female,154.8,68.7,28.7,Lightly Active,1702,1890.0,69.5,267.1,60.4,2.5,Vegetarian,Overweight
P5508,46.0,Male,184.7,103.2,30.3,Lightly Active,2882,3363.0,319.2,331.6,84.4,2.7,High Protein,Obese
P5509,46.0,Male,182.3,87.7,26.4,Moderately Active,2909,3278.0,275.9,303.0,106.9,2.8,High Protein,Overweight
P5510,36.0,Male,181.0,76.6,23.4,Sedentary,2135,2176.0,85.9,259.0,88.5,1.9,Mediterranean,Healthy
P5511,61.0,Male,178.8,91.2,28.5,,2505,,234.4,290.1,76.5,2.6,High Protein,Overweight
P5512,,Female,173.6,70.9,23.5,Lightly Active,1917,1876.0,107.3,236.6,55.6,2.2,Balanced,Healthy
P5513,23.0,Female,166.4,73.6,26.6,Very Active,2664,3077.0,119.5,392.5,114.4,3.6,Vegetarian,Overweight
P5514,61.0,Female,167.1,53.5,19.2,Very Active,2063,2248.0,116.2,27.5,185.9,3.4,Keto,Healthy
P5515,56.0,Male,173.3,73.8,24.6,Lightly Active,2187,2352.0,180.9,257.0,66.7,2.6,High Protein,Healthy
P5516,67.0,Female,163.3,82.3,30.9,Sedentary,1709,1930.0,127.9,28.6,144.9,1.9,Keto,Obese
P5517,71.0,Female,159.4,84.6,33.3,Sedentary,1700,2147.0,150.1,5.2,169.5,2.4,Keto,Obese
P5518,63.0,Female,166.7,81.4,29.3,Sedentary,1733,1821.0,105.3,211.6,61.5,2.1,Mediterranean,Overweight
P5519,25.0,Male,183.4,102.5,30.5,Sedentary,2640,3321.0,94.8,447.4,128.0,2.2,Mediterranean,Obese
P5520,41.0,Female,163.3,71.9,27.0,Sedentary,1729,1935.0,48.2,288.9,65.2,1.9,Vegetarian,Overweight
P5521,37.0,Female,163.0,71.0,26.7,Lightly Active,1992,2238.0,76.5,308.3,77.7,2.5,Balanced,Overweight
P5522,71.0,Female,161.9,58.5,22.3,,1626,1654.0,85.8,213.8,50.6,2.3,Balanced,Healthy
P5523,31.0,Female,179.6,59.8,18.5,Moderately Active,2205,2312.0,79.9,341.4,69.7,2.5,Balanced,Healthy
P5524,22.0,Male,165.4,60.3,22.0,Lightly Active,2152,2250.0,98.8,294.4,75.2,2.4,Balanced,Healthy
P5525,58.0,Female,157.9,63.8,25.6,Very Active,2200,2324.0,107.9,298.7,77.5,3.7,Mediterranean,Overweight
P5526,57.0,,177.7,61.4,19.4,Athlete,2736,2865.0,117.8,390.8,92.3,4.3,Vegetarian,Healthy
P5527,51.0,Female,158.4,77.5,30.9,Lightly Active,1972,2578.0,249.1,212.3,81.3,2.4,High Protein,Obese
P5528,77.0,Male,186.3,86.8,25.0,Sedentary,2050,2173.0,40.9,293.7,92.8,2.0,Mediterranean,Overweight
P5529,33.0,Male,184.4,60.5,17.8,Sedentary,1916,1464.0,31.3,211.8,54.6,2.4,Balanced,Underweight
P5530,62.0,Male,179.6,80.3,24.9,Sedentary,2009,2126.0,109.1,301.6,53.7,2.1,Vegan,Healthy
P5531,24.0,Female,165.0,85.0,31.2,Sedentary,1969,,53.8,342.2,91.6,1.7,Vegetarian,Obese
P5532,33.0,Male,179.3,79.5,24.7,Moderately Active,2831,2941.0,119.5,416.7,88.5,2.8,Vegetarian,Healthy
P5533,24.0,Female,166.3,55.3,20.0,Moderately Active,2124,2124.0,42.2,315.7,76.9,2.7,Balanced,Healthy
P5534,44.0,Female,150.9,,21.3,Lightly Active,1612,1766.0,45.1,252.4,64.0,2.2,Balanced,Healthy
P5535,31.0,Male,168.7,63.1,22.2,Very Active,2704,2939.0,133.6,415.8,82.4,3.5,Balanced,Healthy
P5536,31.0,Male,172.7,86.0,28.8,Sedentary,2272,2481.0,201.8,235.1,81.5,1.9,High Protein,Overweight
P5537,61.0,Male,172.4,77.8,26.2,Sedentary,1934,2142.0,77.1,283.2,77.9,1.9,Vegetarian,Overweight
P5538,50.0,Female,151.5,63.1,27.5,Moderately Active,1990,2218.0,64.8,300.8,84.0,2.9,Vegetarian,Overweight
P5539,50.0,Female,160.2,62.3,24.3,Lightly Active,1792,,59.3,249.9,45.9,2.1,Vegan,Healthy
P5540,61.0,Male,172.7,80.7,27.1,Moderately Active,2561,2844.0,156.6,337.0,96.6,2.5,Mediterranean,Overweight
P5541,37.0,Male,178.5,68.7,21.6,Athlete,3145,3317.0,311.5,346.3,76.2,4.6,High Protein,Healthy
P5542,70.0,Female,158.7,70.8,28.1,Very Active,2227,2621.0,243.9,243.9,74.4,3.6,High Protein,Overweight
P5543,64.0,Female,166.4,53.1,19.2,Lightly Active,1618,1742.0,64.2,253.5,52.4,2.4,Balanced,Healthy
P5544,53.0,Female,165.8,59.2,21.5,Moderately Active,1983,1790.0,60.2,248.0,61.9,2.8,Balanced,Healthy
P5545,24.0,Female,169.3,75.4,26.3,Lightly Active,2152,2514.0,193.2,263.1,76.5,2.4,High Protein,Overweight
P5546,49.0,,173.8,85.3,28.2,Athlete,3395,3820.0,189.3,514.7,111.6,5.0,Balanced,Overweight
P5547,65.0,Male,163.9,89.2,33.2,Athlete,3232,3721.0,189.2,547.6,85.9,4.4,Vegan,Obese
P5548,20.0,,177.5,101.6,32.2,Sedentary,2625,3214.0,92.8,473.1,105.6,2.6,Balanced,Obese
P5549,56.0,Male,179.5,81.3,25.2,Very Active,2969,3493.0,184.2,448.7,106.8,4.0,Balanced,Overweight
P5550,46.0,Male,178.5,81.6,25.6,Sedentary,2132,2377.0,58.8,340.2,86.8,2.1,Balanced,Overweight
P5551,41.0,Male,182.3,78.5,23.6,Lightly Active,2450,2690.0,162.1,372.7,61.2,2.4,Vegan,Healthy
P5552,39.0,Male,176.4,76.6,24.6,Lightly Active,2392,2447.0,76.6,331.4,90.6,2.4,Mediterranean,Healthy
P5553,23.0,Female,162.8,55.1,20.8,Lightly Active,1873,1869.0,99.2,74.2,130.6,2.3,Keto,Healthy
P5554,65.0,Female,166.2,68.2,24.7,Very Active,2263,2170.0,68.0,297.1,78.9,3.5,Vegetarian,Healthy
P5555,41.0,Female,159.8,69.7,27.3,Lightly Active,1938,2038.0,103.0,61.0,153.6,2.5,Keto,Overweight
P5556,57.0,Female,164.4,71.1,26.3,Very Active,2359,2692.0,114.7,369.1,84.1,3.2,Vegetarian,Overweight
P5557,40.0,Male,168.7,81.7,28.7,Athlete,3354,3812.0,240.5,43.1,297.5,4.9,Keto,Overweight
P5558,71.0,Female,167.6,,27.4,Very Active,2364,2665.0,62.4,397.4,91.7,3.3,Vegetarian,Overweight
P5559,55.0,Male,157.8,82.1,33.0,Sedentary,1960,2419.0,219.7,232.7,67.7,1.5,High Protein,Obese
P5560,27.0,Female,161.5,61.4,23.5,Very Active,2413,2578.0,108.6,374.5,71.7,3.4,Vegan,Healthy
P5561,33.0,Male,183.2,71.5,21.3,Moderately Active,2694,2595.0,176.3,50.8,187.4,2.6,Keto,Healthy
P5562,28.0,Other,171.0,,19.5,Very Active,2986,3016.0,142.9,394.9,96.1,3.5,Vegetarian,Healthy
P5563,49.0,Male,172.2,96.2,32.4,Sedentary,2310,2933.0,103.6,446.1,81.6,2.1,Vegan,Obese
P5564,62.0,Male,175.9,75.2,24.3,Moderately Active,2461,2318.0,65.5,328.5,82.4,2.9,Balanced,Healthy
P5565,78.0,Female,166.7,58.7,21.1,Very Active,2017,2188.0,70.5,290.9,82.5,3.6,Vegetarian,Healthy
P5566,23.0,,175.2,76.1,24.8,Very Active,3136,3284.0,187.3,413.0,98.1,3.3,Balanced,Healthy
P5567,41.0,Female,160.1,63.4,24.7,,2569,2339.0,102.8,296.5,82.4,4.2,Vegetarian,Healthy
P5568,50.0,Female,168.1,83.0,29.4,Sedentary,1823,2150.0,118.2,74.7,153.1,2.2,Keto,Overweight
P5569,70.0,Female,159.9,64.3,25.1,Lightly Active,1697,2018.0,70.6,276.5,69.9,2.3,Balanced,Overweight
P5570,68.0,Other,164.7,100.8,37.2,Lightly Active,2733,3548.0,321.0,339.1,100.8,2.2,High Protein,Obese
P5571,29.0,Other,176.5,73.2,23.5,Lightly Active,2649,2609.0,186.6,-22.7,217.1,2.6,Keto,Healthy
P5572,73.0,,171.3,,35.2,Sedentary,2256,3042.0,246.3,304.4,93.2,2.0,High Protein,Obese
P5573,44.0,Female,152.4,75.2,32.4,Sedentary,1709,1933.0,89.9,269.1,55.2,1.9,Balanced,Obese
P5574,55.0,Female,169.9,70.5,24.4,Very Active,2394,2411.0,99.5,274.2,101.8,3.5,Mediterranean,Healthy
P5575,79.0,Female,155.2,83.8,34.8,Very Active,2348,2682.0,237.7,260.4,76.6,3.5,High Protein,Obese
P5576,35.0,Male,169.6,92.1,32.0,Sedentary,2325,2812.0,86.7,375.1,107.2,2.3,Balanced,Obese
P5577,80.0,Female,156.0,74.4,30.6,Sedentary,1527,2033.0,43.7,290.4,77.4,1.8,,Obese
P5578,62.0,Other,165.2,97.4,35.7,Sedentary,2379,3089.0,239.3,333.4,88.7,2.6,,Obese
P5579,56.0,Female,175.2,61.9,20.2,Moderately Active,2046,2161.0,93.8,304.6,63.1,2.5,Vegetarian,Healthy
P5580,72.0,Male,165.7,72.8,26.5,Moderately Active,2248,2479.0,137.3,78.4,179.6,2.8,Keto,Overweight
P5581,30.0,,198.0,73.8,18.8,Sedentary,2228,2421.0,153.9,-1.2,201.1,1.9,Keto,Healthy
P5582,70.0,Male,180.5,100.1,30.7,Lightly Active,2610,3111.0,118.2,413.4,109.4,2.5,Balanced,Obese
P5583,57.0,Female,165.1,81.5,29.9,Sedentary,1759,1857.0,69.3,262.7,58.7,2.0,Balanced,Overweight
P5584,47.0,Female,166.7,61.2,22.0,Athlete,2520,2589.0,55.6,420.3,76.2,4.3,Vegan,Healthy
P5585,70.0,Male,174.1,59.1,19.5,Very Active,2274,2211.0,79.6,270.9,89.9,3.5,Mediterranean,Healthy
P5586,66.0,,181.1,80.3,24.5,Athlete,3151,2932.0,118.4,418.6,87.1,4.6,Vegetarian,Healthy
P5587,58.0,Male,176.1,71.9,23.2,Sedentary,1881,2044.0,40.7,300.4,75.5,2.0,Vegetarian,Healthy
P5588,69.0,Male,175.6,77.6,25.2,,2171,2487.0,233.5,250.0,61.4,2.7,High Protein,Overweight
P5589,30.0,Female,160.5,55.1,21.4,Lightly Active,1821,1981.0,108.1,254.4,59.0,2.0,Balanced,Healthy
P5590,51.0,Female,154.8,50.6,21.1,Moderately Active,1820,1850.0,67.8,212.4,81.0,2.3,Mediterranean,Healthy
P5591,53.0,Male,188.6,100.6,28.3,Sedentary,2448,2593.0,101.0,379.3,74.6,2.1,Vegetarian,Overweight
P5592,47.0,Female,158.0,59.6,23.9,Very Active,2216,2007.0,79.1,259.8,72.4,3.5,Mediterranean,Healthy
P5593,78.0,,165.5,97.1,35.5,Lightly Active,2393,3171.0,173.6,358.1,116.0,2.4,Mediterranean,Obese
P5594,42.0,Other,166.7,71.0,25.5,Moderately Active,2787,,150.0,400.1,82.4,2.9,Balanced,Overweight
P5595,19.0,Male,168.3,68.7,24.3,Very Active,2947,3014.0,111.2,401.1,107.2,3.7,Vegetarian,Healthy
P5596,53.0,Male,174.6,86.8,28.5,Lightly Active,2459,2691.0,167.2,78.9,189.6,2.6,Keto,Overweight
P5597,35.0,Male,179.8,76.9,23.8,Lightly Active,2451,,100.7,374.2,71.4,2.4,Balanced,Healthy
P5598,22.0,Female,169.8,63.1,21.9,Moderately Active,2266,2168.0,205.2,207.6,57.4,2.9,High Protein,Healthy
P5599,36.0,Female,156.5,67.3,27.5,Athlete,2658,2805.0,121.2,388.6,85.1,4.4,Vegetarian,Overweight
P5600,59.0,Female,152.7,58.9,25.3,Moderately Active,1875,2174.0,64.7,303.2,78.0,2.6,Vegetarian,Overweight
P5601,35.0,Male,175.3,64.6,21.0,Moderately Active,2474,2380.0,190.5,265.1,62.0,2.7,High Protein,Healthy
P5602,79.0,Male,177.9,82.5,26.1,Very Active,2758,3123.0,118.3,395.6,118.6,3.7,Mediterranean,Overweight
P5603,74.0,Male,162.7,92.4,34.9,Lightly Active,2320,3000.0,131.6,397.0,98.4,2.2,Balanced,Obese
P5604,49.0,Female,156.6,57.5,23.4,Athlete,2379,2475.0,118.0,327.4,77.1,4.0,Balanced,Healthy
P5605,38.0,,164.8,82.5,30.4,Sedentary,2123,2520.0,89.0,322.0,97.4,1.8,,Obese
P5606,27.0,Female,163.5,80.5,30.1,Lightly Active,2175,2799.0,80.7,432.2,83.0,2.7,Vegan,Obese
P5607,54.0,Female,155.8,65.9,27.1,Sedentary,1567,1862.0,66.8,299.9,43.9,1.8,Vegan,Overweight
P5608,66.0,Female,157.8,68.3,27.4,Lightly Active,1763,2012.0,65.0,283.0,68.9,2.6,Balanced,Overweight
P5609,39.0,Male,169.6,81.6,28.4,,2129,2460.0,237.8,199.1,79.2,2.0,High Protein,Overweight
P5610,30.0,Male,170.6,73.8,25.4,Sedentary,2071,2443.0,69.9,351.8,84.0,2.4,Balanced,Overweight
P5611,72.0,,190.9,72.8,20.0,Lightly Active,2160,,116.8,271.1,84.0,2.5,,Healthy
P5612,34.0,Female,162.3,55.9,21.2,Lightly Active,1815,1761.0,78.6,268.7,41.3,2.6,Vegan,Healthy
P5613,26.0,Female,154.2,69.1,29.1,Sedentary,1742,2088.0,73.3,244.5,90.7,2.1,Mediterranean,Overweight
P5614,41.0,Male,185.5,88.7,25.8,Very Active,3336,3517.0,347.9,355.1,78.4,3.5,High Protein,Overweight
P5615,61.0,Male,183.4,90.2,26.8,,2197,2632.0,254.2,210.5,85.9,2.1,High Protein,Overweight
P5616,31.0,Female,165.6,61.9,22.6,Moderately Active,2168,2057.0,78.4,258.4,78.8,2.8,Mediterranean,Healthy
P5617,63.0,Female,170.3,78.2,27.0,Sedentary,1711,1909.0,75.1,258.6,63.8,1.9,Mediterranean,Overweight
P5618,25.0,Male,174.9,83.4,27.3,,2284,2700.0,92.0,394.2,83.9,2.2,Balanced,Overweight
P5619,72.0,Female,163.8,68.4,25.5,Very Active,2201,2391.0,91.8,307.3,88.3,3.9,Mediterranean,Overweight
P5620,54.0,Male,169.4,,16.9,Very Active,2144,1597.0,46.7,220.5,58.7,3.4,Balanced,Underweight
P5621,36.0,Male,176.0,72.7,23.5,Very Active,2937,3021.0,125.0,353.6,123.0,3.6,,Healthy
P5622,80.0,Female,168.8,52.9,18.6,Moderately Active,1726,1796.0,39.5,287.3,54.3,2.9,Vegan,Healthy
P5623,45.0,Female,157.7,72.6,29.2,Sedentary,1695,1781.0,53.0,284.7,47.8,1.5,Vegan,Overweight
P5624,63.0,Female,161.3,,26.2,,1566,1750.0,56.2,252.3,57.3,2.1,Vegetarian,Overweight
P5625,58.0,,166.7,71.3,25.7,Moderately Active,2347,2636.0,115.7,359.8,81.5,3.0,Vegetarian,Overweight
P5626,47.0,Female,161.7,69.5,26.6,Very Active,2394,2611.0,142.1,312.4,88.1,3.2,Mediterranean,Overweight
P5627,24.0,Male,162.8,,24.9,Athlete,3076,3104.0,128.8,429.2,96.9,4.0,Vegetarian,Healthy
P5628,76.0,Male,172.2,72.5,24.4,Lightly Active,2000,1861.0,103.1,264.6,43.4,2.5,Vegan,Healthy
P5629,75.0,Female,168.7,60.7,21.3,Lightly Active,1659,1600.0,50.2,213.9,60.4,2.7,Vegetarian,Healthy
P5630,43.0,Male,169.2,86.7,30.3,Sedentary,2181,2787.0,99.4,349.5,110.1,2.0,Mediterranean,Obese
P5631,57.0,Female,160.2,80.9,31.5,Moderately Active,2240,2953.0,186.0,103.3,199.5,2.8,Keto,Obese
P5632,63.0,Female,169.5,61.4,21.4,Lightly Active,1743,1774.0,162.7,185.5,42.4,2.8,High Protein,Healthy
P5633,71.0,Male,183.1,95.9,28.6,Lightly Active,2542,2697.0,40.5,369.7,117.3,2.6,Mediterranean,Overweight
P5634,77.0,Male,184.5,83.4,24.5,Athlete,3143,3255.0,93.3,487.7,103.4,4.1,Vegetarian,Healthy
P5635,63.0,Male,170.9,84.6,29.0,Moderately Active,2611,3093.0,104.3,411.5,114.4,2.8,Mediterranean,Overweight
P5636,28.0,,175.5,79.9,25.9,Sedentary,2210,2487.0,49.9,357.5,95.3,2.5,Balanced,Overweight
P5637,31.0,Female,167.6,63.7,22.7,Sedentary,1706,1703.0,93.9,198.2,59.4,1.8,,Healthy
P5638,38.0,Female,158.5,,28.0,Moderately Active,2209,2647.0,105.7,304.7,111.7,2.8,Mediterranean,Overweight
P5639,80.0,,175.1,90.5,29.5,Moderately Active,2615,2995.0,274.5,285.4,83.9,3.0,High Protein,Overweight
P5640,25.0,,176.3,71.5,23.0,Very Active,3019,3203.0,70.2,422.3,137.0,3.5,Mediterranean,Healthy
P5641,20.0,Female,155.7,63.2,26.1,Sedentary,1713,1964.0,193.9,189.0,48.0,2.1,High Protein,Overweight
P5642,45.0,Female,163.6,83.0,31.0,Moderately Active,2367,2734.0,235.2,248.5,88.8,2.9,High Protein,Obese
P5643,78.0,Male,184.1,84.8,25.0,Moderately Active,2581,,109.3,385.0,93.6,2.9,Balanced,Overweight
P5644,46.0,Male,179.5,84.3,26.2,Very Active,3136,3605.0,74.2,535.6,129.6,3.8,Balanced,Overweight
P5645,40.0,Female,158.9,77.8,30.8,Sedentary,1783,2164.0,89.9,327.4,55.0,1.8,Vegan,Obese
P5646,35.0,Male,180.1,75.8,23.4,Lightly Active,2433,2386.0,94.0,352.9,66.5,2.5,Balanced,Healthy
P5647,52.0,,173.9,81.4,26.9,Sedentary,2062,2172.0,66.9,261.8,95.2,1.9,Mediterranean,Overweight
P5648,80.0,Female,164.9,76.3,28.1,Very Active,2273,2688.0,176.3,42.3,201.5,3.8,Keto,Overweight
P5649,30.0,Female,158.0,78.0,31.2,,1834,2422.0,95.1,335.0,78.0,2.0,Vegetarian,Obese
P5650,29.0,Female,167.8,41.9,14.9,Sedentary,1475,1168.0,31.2,150.8,48.9,2.3,Mediterranean,Underweight
P5651,64.0,Female,160.7,59.9,23.2,Lightly Active,1681,1748.0,113.2,37.7,127.2,2.3,Keto,Healthy
P5652,67.0,Female,155.6,57.5,23.7,Very Active,2020,1889.0,120.3,62.7,128.5,3.4,Keto,Healthy
P5653,22.0,Male,183.0,79.0,23.6,Very Active,3278,3280.0,95.7,430.3,130.7,3.7,Mediterranean,Healthy
P5654,,Male,165.5,72.7,26.5,Very Active,2654,2961.0,169.2,29.3,240.8,3.3,Keto,Overweight
P5655,28.0,Male,177.8,87.1,27.6,Moderately Active,3022,3470.0,166.6,476.4,99.8,3.2,Balanced,Overweight
P5656,75.0,Male,170.2,84.6,29.2,Athlete,3064,3433.0,209.7,43.5,268.9,4.3,Keto,Overweight
P5657,76.0,Female,160.3,76.8,29.9,Sedentary,1590,1788.0,95.1,48.1,135.0,2.1,Keto,Overweight
P5658,28.0,Female,170.5,75.0,25.8,Very Active,2670,2921.0,53.4,438.0,106.2,3.6,Balanced,Overweight
P5659,76.0,Other,160.3,,31.8,Lightly Active,2365,2630.0,223.6,264.9,75.1,2.4,High Protein,Obese
P5660,64.0,Female,172.0,63.9,21.6,Moderately Active,2006,2173.0,160.8,6.0,167.3,2.7,Keto,Healthy
P5661,59.0,Male,168.2,83.1,29.4,Sedentary,2009,2113.0,199.1,205.1,55.2,2.0,High Protein,Overweight
P5662,64.0,Male,181.8,77.7,23.5,Sedentary,1966,,57.4,257.5,69.0,1.6,Mediterranean,Healthy
P5663,48.0,Female,167.9,52.9,18.8,Lightly Active,1717,1699.0,57.9,258.1,48.3,2.1,Vegan,Healthy
P5664,48.0,Female,171.2,76.0,25.9,Sedentary,1767,1939.0,61.7,255.5,74.5,2.0,Balanced,Overweight
P5665,30.0,Female,171.2,64.8,22.1,Moderately Active,2243,2266.0,104.4,295.5,74.1,3.1,Vegetarian,Healthy
P5666,31.0,Female,167.9,50.6,17.9,Sedentary,1562,1237.0,98.3,122.0,39.5,2.2,High Protein,Underweight
P5667,66.0,Female,167.8,72.8,25.9,Sedentary,1626,1769.0,99.2,208.8,59.6,2.2,Mediterranean,Overweight
P5668,62.0,Female,160.2,65.0,25.3,Very Active,2202,2341.0,119.8,294.9,75.8,3.1,Balanced,Overweight
P5669,59.0,,168.3,61.5,21.7,Athlete,2632,,118.1,337.0,68.9,4.3,Balanced,Healthy
P5670,42.0,Female,159.9,52.5,20.5,,2368,2361.0,136.3,300.6,68.1,4.1,Vegetarian,Healthy
P5671,50.0,Female,152.0,59.6,25.8,Moderately Active,1942,2285.0,87.5,323.8,71.1,2.8,,Overweight
P5672,50.0,Male,186.2,83.7,24.1,Very Active,3138,2887.0,134.5,401.5,82.6,3.7,Balanced,Healthy
P5673,79.0,Female,160.3,75.9,29.5,Very Active,2249,2589.0,251.9,246.2,66.3,3.6,High Protein,Overweight
P5674,32.0,Male,167.9,88.2,31.3,Lightly Active,2604,3380.0,75.6,446.0,143.7,2.8,Mediterranean,Obese
P5675,33.0,Female,154.6,71.8,30.0,,1737,2030.0,139.1,-11.3,168.8,1.7,Keto,Obese
